Method,Name,Error,Occurrences,First Seen,Last Seen
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105938750>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:47Z,2026-08-10T16:55:47Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105242b50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:47Z,2026-08-10T16:55:47Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105c9f450>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:55Z,2026-08-10T16:55:55Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x10527b450>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:32Z,2026-08-10T16:55:32Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105279350>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:32Z,2026-08-10T16:55:32Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105d5da50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:55Z,2026-08-10T16:55:55Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105a9d950>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:48Z,2026-08-10T16:55:48Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104c69e50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:23Z,2026-08-10T16:55:23Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104fbdd50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:30Z,2026-08-10T16:55:30Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105250f50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:32Z,2026-08-10T16:55:32Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x106152850>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:56:03Z,2026-08-10T16:56:03Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105061b50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:31Z,2026-08-10T16:55:31Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104fbee50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:30Z,2026-08-10T16:55:30Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105671b50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:40Z,2026-08-10T16:55:40Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1056bc350>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:40Z,2026-08-10T16:55:40Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x10527a750>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:32Z,2026-08-10T16:55:32Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105d04350>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:55Z,2026-08-10T16:55:55Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x106199250>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:56:03Z,2026-08-10T16:56:03Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x106153250>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:56:03Z,2026-08-10T16:56:03Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1055f3050>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:46Z,2026-08-10T16:55:46Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x103bc4850>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:14Z,2026-08-10T16:55:14Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105529d50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:39Z,2026-08-10T16:55:39Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104e2ca50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:24Z,2026-08-10T16:55:24Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104c48d50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:23Z,2026-08-10T16:55:23Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105b1a050>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:48Z,2026-08-10T16:55:48Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105c19850>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:54Z,2026-08-10T16:55:54Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1060dec50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:56:02Z,2026-08-10T16:56:02Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105f26850>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:56Z,2026-08-10T16:55:56Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104e16d50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:24Z,2026-08-10T16:55:24Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1058fee50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:47Z,2026-08-10T16:55:47Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104fbd750>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:30Z,2026-08-10T16:55:30Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x106096050>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:56:02Z,2026-08-10T16:56:02Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105234450>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:32Z,2026-08-10T16:55:32Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105673450>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:40Z,2026-08-10T16:55:40Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104c6b950>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:23Z,2026-08-10T16:55:23Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105253950>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:32Z,2026-08-10T16:55:32Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105d24450>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:55Z,2026-08-10T16:55:55Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105d26a50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:55Z,2026-08-10T16:55:55Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x103f93150>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:14Z,2026-08-10T16:55:14Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1050b1c50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:31Z,2026-08-10T16:55:31Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105243b50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:47Z,2026-08-10T16:55:47Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105ee9150>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:56Z,2026-08-10T16:55:56Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104395250>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:14Z,2026-08-10T16:55:14Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105d5ca50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:55Z,2026-08-10T16:55:55Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105844750>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:46Z,2026-08-10T16:55:46Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105f7e250>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:56Z,2026-08-10T16:55:56Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105b1a450>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:48Z,2026-08-10T16:55:48Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x103bc6350>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:15Z,2026-08-10T16:55:15Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x103a76050>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:15Z,2026-08-10T16:55:15Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x103ae0150>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:15Z,2026-08-10T16:55:15Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x10619bb50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:56:03Z,2026-08-10T16:56:03Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x10549b450>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:39Z,2026-08-10T16:55:39Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104a31a50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:16Z,2026-08-10T16:55:16Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1054ef450>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:39Z,2026-08-10T16:55:39Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105701350>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:40Z,2026-08-10T16:55:40Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104a32f50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:16Z,2026-08-10T16:55:16Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105a4ed50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:48Z,2026-08-10T16:55:48Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104f4f750>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:30Z,2026-08-10T16:55:30Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105279950>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:32Z,2026-08-10T16:55:32Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x10508d750>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:31Z,2026-08-10T16:55:31Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104debd50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:24Z,2026-08-10T16:55:24Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1058fe550>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:47Z,2026-08-10T16:55:47Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105f25f50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:56Z,2026-08-10T16:55:56Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105939c50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:47Z,2026-08-10T16:55:47Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x10612d950>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:56:03Z,2026-08-10T16:56:03Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104deab50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:24Z,2026-08-10T16:55:24Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x10575a150>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:40Z,2026-08-10T16:55:40Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104fbc850>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:30Z,2026-08-10T16:55:30Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1055f3850>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:40Z,2026-08-10T16:55:40Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1038bfa50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:15Z,2026-08-10T16:55:15Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1053eec50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:38Z,2026-08-10T16:55:38Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1046cfa50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:16Z,2026-08-10T16:55:16Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105f7e650>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:56Z,2026-08-10T16:55:56Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x103a1a450>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:15Z,2026-08-10T16:55:15Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104c6a750>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:23Z,2026-08-10T16:55:23Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1056be050>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:40Z,2026-08-10T16:55:40Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104bde350>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:23Z,2026-08-10T16:55:23Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105a4f850>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:48Z,2026-08-10T16:55:48Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105a9c450>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:48Z,2026-08-10T16:55:48Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1057e3150>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:46Z,2026-08-10T16:55:46Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104c6a250>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:23Z,2026-08-10T16:55:23Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105f25150>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:56Z,2026-08-10T16:55:56Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1053ec050>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:38Z,2026-08-10T16:55:38Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105acc450>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:48Z,2026-08-10T16:55:48Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105b1ac50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:48Z,2026-08-10T16:55:48Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1060dee50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:56:02Z,2026-08-10T16:56:02Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105d5c650>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:55Z,2026-08-10T16:55:55Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104f4fe50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:30Z,2026-08-10T16:55:30Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105a9cf50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:48Z,2026-08-10T16:55:48Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1054ec850>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:39Z,2026-08-10T16:55:39Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1052b1c50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:32Z,2026-08-10T16:55:32Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x10549ae50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:39Z,2026-08-10T16:55:39Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1049c5850>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:16Z,2026-08-10T16:55:16Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x106236050>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:56:03Z,2026-08-10T16:56:03Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104fbc150>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:30Z,2026-08-10T16:55:30Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x106094750>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:56:02Z,2026-08-10T16:56:02Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x103f92350>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:14Z,2026-08-10T16:55:14Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1052b2050>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:32Z,2026-08-10T16:55:32Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105978550>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:47Z,2026-08-10T16:55:47Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1050e5750>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:31Z,2026-08-10T16:55:31Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1054ecd50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:39Z,2026-08-10T16:55:39Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1061e6c50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:56:03Z,2026-08-10T16:56:03Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1049d8350>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:22Z,2026-08-10T16:55:22Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x10597b050>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:47Z,2026-08-10T16:55:47Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104c48450>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:23Z,2026-08-10T16:55:23Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104396d50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:15Z,2026-08-10T16:55:15Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1046ce150>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:15Z,2026-08-10T16:55:15Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x103f92750>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:14Z,2026-08-10T16:55:14Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x106199750>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:56:03Z,2026-08-10T16:56:03Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105a9d750>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:48Z,2026-08-10T16:55:48Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1050e4050>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:31Z,2026-08-10T16:55:31Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104fbd050>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:30Z,2026-08-10T16:55:30Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105f24950>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:56Z,2026-08-10T16:55:56Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x10508fa50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:31Z,2026-08-10T16:55:31Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104395850>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:15Z,2026-08-10T16:55:15Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104fbfb50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:30Z,2026-08-10T16:55:30Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105672650>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:40Z,2026-08-10T16:55:40Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1058ffb50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:47Z,2026-08-10T16:55:47Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105939250>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:47Z,2026-08-10T16:55:47Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x10508f350>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:31Z,2026-08-10T16:55:31Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1049db150>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:22Z,2026-08-10T16:55:22Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105e77950>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:56Z,2026-08-10T16:55:56Z
